Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_at_Onboarding,Avg_Trans_Value,Trans_to_Limit_Ratio,Activity_Per_Relationship
0,37,M,3,High School,Unknown,$80K - $120K,Blue,5,4,4,13441.0,0,13441.0,0.513,4207,80,0.702,0.0,34.666666666666664,52.586842664466694,0.31299752153876037,15.996800639872024
0,52,M,3,Graduate,Single,$60K - $80K,Blue,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,49.0,60.077141855300574,0.5062930386020533,19.245188702824294
1,45,F,2,Graduate,Married,Less than $40K,Blue,6,3,3,5848.0,2517,3331.0,0.561,2000,32,0.28,0.43,41.666666666666664,62.498046936033255,0.3419972055408335,5.332444592567905
0,47,M,2,Graduate,Single,$120K +,Blue,3,2,4,10614.0,784,9830.0,0.73,4601,77,0.638,0.074,43.583333333333336,59.75247074713315,0.43348403679253467,25.658113962012663
0,42,F,2,College,Unknown,Unknown,Blue,3,3,4,4035.0,1003,3032.0,0.583,4589,89,0.648,0.249,39.333333333333336,51.56121841327625,1.1372983550685614,29.656781072975676
0,59,F,0,Graduate,Single,$40K - $60K,Blue,4,1,2,4205.0,710,3495.0,0.504,2023,38,0.727,0.169,55.0,53.23544117260072,0.48109382138077966,9.4976255936016
0,46,F,2,Graduate,Single,Less than $40K,Blue,6,2,3,2586.0,2196,390.0,0.693,3944,78,0.857,0.849,43.0,50.56345431468827,1.5251347543949132,12.99783369438427
0,41,F,3,Unknown,Unknown,Less than $40K,Blue,3,2,2,7234.0,1420,5814.0,0.539,4466,92,0.736,0.196,38.666666666666664,48.542950620101955,0.6173623697314944,30.65644785071643
0,57,M,2,Graduate,Single,$120K +,Silver,6,3,4,34516.0,1417,33099.0,0.966,4303,77,0.638,0.041,52.75,55.882391137777425,0.12466681757252239,12.831194800866522
0,35,M,1,Graduate,Unknown,$80K - $120K,Blue,4,2,3,21114.0,0,21114.0,0.697,3534,56,1.0,0.0,33.0,63.10601596400065,0.167377087838539,13.996500874781303
0,53,M,1,Unknown,Married,$40K - $60K,Blue,4,1,3,2522.0,1704,818.0,0.988,4697,73,0.698,0.676,49.0,64.34158436185805,1.8624100466256752,18.245438640339913
0,37,M,1,Graduate,Single,$80K - $120K,Blue,6,3,4,11309.0,0,11309.0,0.474,4809,71,0.479,0.0,35.0,67.73144040224786,0.4252364996695995,11.83136143976004
1,43,M,3,Graduate,Married,$120K +,Blue,2,4,1,13883.0,783,13100.0,0.749,1871,32,0.684,0.056,40.416666666666664,58.46692290865911,0.1347691324087638,15.992003998001
0,43,M,3,Graduate,Unknown,$60K - $80K,Blue,5,1,2,13448.0,0,13448.0,0.667,5067,62,0.722,0.0,40.416666666666664,81.7244883147046,0.3767846239749685,12.39752049590082
0,55,M,1,Uneducated,Single,$60K - $80K,Silver,4,2,4,25991.0,0,25991.0,0.639,2996,62,0.879,0.0,51.166666666666664,48.32180126126998,0.1152706661817296,15.496125968507872
0,52,F,0,Graduate,Single,Less than $40K,Blue,5,1,2,2537.0,1097,1440.0,0.874,4964,84,0.909,0.432,49.0,59.09453458887394,1.9566409315565896,16.796640671865624
0,46,M,4,High School,Single,$40K - $60K,Blue,5,2,2,1438.3,794,644.3,0.807,3895,67,0.558,0.552,43.0,58.133460694616495,2.70805624135699,13.39732053589282
1,40,F,2,Uneducated,Married,Unknown,Blue,3,2,3,13019.0,0,13019.0,0.487,1484,33,0.435,0.0,37.0,44.96833429290022,0.11398724064926333,10.996334555148284
1,53,F,1,College,Married,$40K - $60K,Blue,2,2,3,3339.0,0,3339.0,0.694,2432,48,0.6,0.0,49.0,50.66561113310139,0.7283615668279224,23.9880059970015
0,49,M,3,Uneducated,Divorced,$80K - $120K,Blue,6,3,3,28390.0,1141,27249.0,0.919,4631,76,0.949,0.04,45.916666666666664,60.93340877093722,0.16312081144343743,12.664555907348774
0,44,M,2,Graduate,Unknown,$80K - $120K,Blue,3,2,3,23665.0,1624,22041.0,0.574,4190,87,0.706,0.069,41.25,48.16036597280491,0.17705471468182063,28.99033655448184
0,46,M,3,Graduate,Single,$40K - $60K,Blue,4,2,3,1438.3,0,1438.3,0.951,4374,71,0.775,0.0,43.0,61.6047661300545,3.041088061539275,17.745563609097726
0,43,F,4,High School,Unknown,Less than $40K,Blue,5,2,4,2459.0,1127,1332.0,0.765,4343,83,0.886,0.458,40.0,52.324670787098945,1.7661643895224115,16.596680663867225
1,28,F,1,Graduate,Single,Less than $40K,Blue,4,2,5,1624.0,0,1624.0,0.299,1897,35,0.25,0.0,25.0,54.198451472815066,1.1681027290007826,8.747813046738315
0,49,F,3,Uneducated,Married,$40K - $60K,Blue,6,2,3,8900.0,1700,7200.0,0.906,4710,70,0.556,0.191,45.666666666666664,67.28475307495607,0.529213423683885,11.664722546242292
0,48,F,4,Graduate,Single,Unknown,Blue,5,3,2,5239.0,1172,4067.0,0.825,4241,61,0.968,0.224,44.583333333333336,69.52345043523877,0.8095054763303157,12.197560487902418
0,42,F,3,High School,Married,Less than $40K,Blue,4,3,1,9351.0,1482,7869.0,0.464,5099,60,0.714,0.158,39.0,84.98191696805054,0.5452892155609864,14.996250937265682
0,43,F,4,Graduate,Married,Less than $40K,Blue,4,2,2,2655.0,1650,1005.0,0.701,4025,62,0.59,0.621,39.833333333333336,64.91830776922953,1.5160069619559464,15.496125968507872
0,51,M,2,Post-Graduate,Married,$120K +,Blue,5,2,1,3173.0,2517,656.0,0.708,4030,73,0.622,0.793,47.25,55.20472322296955,1.2700909958742528,14.597080583883223
0,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,5,2,1,6243.0,1331,4912.0,0.8,3502,57,1.036,0.213,45.083333333333336,61.43751864002386,0.5609481722011578,11.397720455908818
0,37,F,1,High School,Single,Unknown,Blue,3,2,3,6730.0,1093,5637.0,1.01,4814,89,0.854,0.162,34.0,54.08927989573151,0.7153044999547549,29.656781072975676
0,40,F,3,Uneducated,Married,Less than $40K,Blue,4,1,2,2490.0,2225,265.0,0.566,3339,71,0.543,0.894,37.583333333333336,47.02750665483585,1.340963316882202,17.745563609097726
1,51,F,2,Uneducated,Single,Less than $40K,Blue,2,3,3,1746.0,1107,639.0,0.539,1907,47,0.621,0.634,48.0,40.57360481691879,1.09221014191859,23.48825587206397
0,44,M,2,Graduate,Married,$60K - $80K,Blue,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344,41.0,54.02993800095383,0.8481041178207878,21.65944685104965
0,58,F,2,Uneducated,Divorced,Less than $40K,Silver,6,1,4,11684.0,653,11031.0,0.622,4900,61,0.743,0.056,54.166666666666664,80.32655202373732,0.41937688981710974,10.164972504582568
0,47,F,2,Graduate,Single,Less than $40K,Blue,3,1,2,2363.0,494,1869.0,0.736,3887,71,0.651,0.209,44.0,54.745707806932295,1.644942173109533,23.658780406531157
1,48,M,4,Uneducated,Single,$80K - $120K,Silver,2,3,4,34516.0,0,34516.0,0.671,1626,28,0.4,0.0,44.416666666666664,58.06935466590479,0.047108585956988476,13.993003498250875
0,46,M,3,Graduate,Unknown,$60K - $80K,Silver,6,3,2,28829.0,0,28829.0,0.463,4540,78,0.56,0.0,42.666666666666664,58.20438199510262,0.15748030949806413,12.99783369438427
0,33,F,2,High School,Single,$40K - $60K,Blue,3,2,3,1438.3,746,692.3,0.913,4415,77,0.878,0.519,30.666666666666668,57.3369177023675,3.0695939167114537,25.658113962012663
0,47,F,2,High School,Married,Less than $40K,Blue,4,2,4,2730.0,1970,760.0,0.848,3841,69,0.865,0.722,44.166666666666664,55.66585991507369,1.4069591915900397,17.245688577855535
0,55,F,2,High School,Married,Less than $40K,Blue,5,1,4,1994.0,1175,819.0,0.794,4455,82,0.547,0.589,52.0,54.32860574871038,2.2342014873613403,16.396720655868826
0,48,M,3,Uneducated,Married,$80K - $120K,Blue,4,3,3,9727.0,1626,8101.0,1.006,3543,62,0.676,0.167,44.5,57.144239609038564,0.36424381985773413,15.496125968507872
0,41,M,4,Uneducated,Divorced,$60K - $80K,Silver,4,2,3,33771.0,0,33771.0,0.791,3819,75,0.829,0.0,38.0,50.91932107571899,0.11308518808785088,18.745313671582103
0,39,M,0,Doctorate,Single,$60K - $80K,Blue,6,2,0,10452.0,1120,9332.0,0.802,3592,79,0.795,0.107,36.25,45.46777888887482,0.3436662510843617,13.164472587902015
1,45,F,4,Unknown,Single,Less than $40K,Blue,3,3,4,2858.0,0,2858.0,1.058,2611,43,0.483,0.0,42.333333333333336,60.71951815074068,0.9135756075662674,14.328557147617461
0,46,M,3,Uneducated,Married,$40K - $60K,Blue,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238,43.0,44.90077604540781,0.677288999938602,17.745563609097726
0,49,F,1,Graduate,Single,Less than $40K,Blue,5,2,1,3537.0,0,3537.0,0.763,4726,78,0.814,0.0,45.333333333333336,60.58896680811784,1.3361602103024568,15.596880623875224
1,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,6,3,3,8258.0,1771,6487.0,0.0,1447,23,0.0,0.214,42.833333333333336,62.9103082474675,0.17522400396899926,3.832694550908182
0,46,F,4,Graduate,Married,Less than $40K,Blue,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524,43.083333333333336,70.0338590551043,1.299478743659263,9.498416930511581
0,48,M,3,High School,Unknown,Less than $40K,Blue,4,3,3,8892.0,889,8003.0,0.67,4900,89,0.745,0.1,44.833333333333336,55.05556117346996,0.5510570680322685,22.24443889027743
1,52,M,3,Graduate,Married,$120K +,Blue,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655,49.0,52.54798925511265,0.6977347831984423,50.94905094905096
0,37,F,0,Graduate,Divorced,$40K - $60K,Blue,4,3,1,1920.0,0,1920.0,0.688,4715,81,0.841,0.0,34.666666666666664,58.20915791163072,2.455727887641725,20.24493876530867
0,42,M,3,High School,Unknown,Less than $40K,Blue,4,2,4,7802.0,1885,5917.0,0.643,4212,75,0.744,0.242,39.416666666666664,56.159251209983864,0.539861504760125,18.745313671582103
0,48,F,4,Graduate,Single,Less than $40K,Blue,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.699,45.083333333333336,118.58247359820493,2.851611230726551,13.662112629123627
1,52,F,2,Doctorate,Married,$40K - $60K,Blue,3,2,4,1822.0,1605,217.0,0.756,2538,39,0.696,0.881,48.416666666666664,65.07525448065435,1.3929739884884806,12.99566811062979
0,45,F,3,Unknown,Single,Unknown,Blue,6,3,4,9294.0,2000,7294.0,0.637,4431,82,0.673,0.215,42.333333333333336,54.035926391141565,0.47675914818601806,13.664389268455256
0,40,M,2,High School,Married,$120K +,Blue,5,3,1,12248.0,1323,10925.0,0.882,4806,91,0.896,0.108,37.75,52.81260645487412,0.3923905623456432,18.19636072785443
0,39,F,4,Uneducated,Single,$40K - $60K,Blue,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078,36.166666666666664,54.093863596437885,0.39000385911887575,18.495376155961008
0,42,M,3,Graduate,Single,$40K - $60K,Silver,3,2,3,15069.0,1843,13226.0,0.84,3464,67,0.558,0.122,39.0,51.70072088476291,0.22987588891924554,22.325891369543488
1,41,F,4,High School,Divorced,$40K - $60K,Blue,3,2,3,4650.0,204,4446.0,0.685,2014,54,0.8,0.044,37.916666666666664,37.29560563693265,0.4331181864261964,17.994001999333555
0,53,F,2,Graduate,Single,Less than $40K,Blue,3,2,2,3685.0,0,3685.0,0.762,4012,59,0.639,0.0,49.0,67.9988474771614,1.0887378320928542,19.660113295568145
0,49,F,2,High School,Divorced,$40K - $60K,Blue,4,2,1,7231.0,2517,4714.0,0.865,3912,67,0.763,0.348,46.25,58.387188250921625,0.5410039356929974,16.745813546613345
0,44,M,4,Unknown,Married,$60K - $80K,Blue,4,1,1,10007.0,1586,8421.0,0.921,4309,77,0.711,0.158,41.333333333333336,55.96031220373761,0.43059853796357167,19.245188702824294
0,52,M,4,Uneducated,Married,$60K - $80K,Blue,5,1,3,2641.0,1584,1057.0,0.809,4279,67,0.718,0.6,48.75,63.86471843703825,1.620219000295721,13.39732053589282
0,29,F,1,High School,Single,Less than $40K,Blue,4,2,1,3095.0,1488,1607.0,0.924,4642,92,0.878,0.481,27.333333333333332,50.45597330463799,1.4998379645111584,22.99425143714071
1,48,F,4,High School,Married,Less than $40K,Blue,1,2,3,3607.0,0,3607.0,0.504,2013,35,0.458,0.0,44.916666666666664,57.512642495928695,0.5580813534567913,34.96503496503497
0,36,F,2,Uneducated,Single,Unknown,Blue,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603,34.083333333333336,58.14838584498738,1.993857730881407,22.325891369543488
0,45,M,3,High School,Unknown,$60K - $80K,Blue,6,2,3,21317.0,0,21317.0,0.833,3814,67,1.03,0.0,42.75,56.9245235145744,0.17891822587989745,11.16480586568905
1,41,M,3,Graduate,Single,$80K - $120K,Blue,3,3,3,19402.0,0,19402.0,0.58,1937,51,0.594,0.0,37.916666666666664,37.97964745789299,0.09983506340402724,16.994335221592802
0,45,M,4,Graduate,Single,$80K - $120K,Blue,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184,42.0,55.51875949662991,0.5301996117822632,12.831194800866522
0,40,F,2,Graduate,Unknown,$40K - $60K,Blue,6,2,2,3097.0,2409,688.0,0.912,4624,86,0.87,0.778,37.333333333333336,53.7668166649225,1.4930573157709668,14.330944842526245
1,48,F,3,Graduate,Unknown,Less than $40K,Blue,3,3,2,1438.3,0,1438.3,0.736,2054,46,0.586,0.0,44.333333333333336,44.65120323471229,1.4280738176501304,15.328223925358214
0,43,F,5,Uneducated,Single,Less than $40K,Blue,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767,39.75,65.25658702140876,1.362543067844648,21.992669110296568
1,38,F,3,Uneducated,Single,$40K - $60K,Blue,3,2,3,2435.0,2432,3.0,0.12,1460,32,0.103,0.999,35.5,45.62357426330428,0.5995890761441165,10.663112295901367
0,59,F,0,Unknown,Single,Less than $40K,Blue,5,2,2,1845.0,1076,769.0,1.016,4319,76,0.551,0.583,55.666666666666664,56.82819962895225,2.3409201404226883,15.196960607878424
1,49,F,3,College,Married,Less than $40K,Blue,3,3,3,1603.0,749,854.0,0.733,2644,43,0.483,0.467,45.583333333333336,61.48694216413572,1.6494063322480772,14.328557147617461
0,39,F,5,College,Single,Less than $40K,Blue,4,1,2,4710.0,1869,2841.0,0.858,4719,91,0.655,0.397,36.5,51.85657300469225,1.0019106153056019,22.74431392151962
1,50,F,2,Uneducated,Single,Unknown,Blue,2,3,2,2751.0,2253,498.0,0.497,2108,40,0.481,0.819,46.583333333333336,52.69868253293668,0.7662665335272506,19.990004997501252
0,38,F,1,High School,Married,Less than $40K,Blue,6,4,3,1438.3,0,1438.3,0.767,4815,81,0.653,0.0,35.666666666666664,59.443710571474426,3.3476998208302713,13.49775037493751
0,52,M,2,High School,Married,$60K - $80K,Blue,5,1,4,24287.0,1676,22611.0,0.506,5495,69,0.816,0.069,48.25,79.63652700685496,0.22625271848096848,13.79724055188962
0,42,F,5,Graduate,Married,Less than $40K,Blue,6,1,1,1694.0,1074,620.0,0.78,3857,70,0.75,0.634,40.5,55.09921286838759,2.276858160060118,11.664722546242292
1,50,F,1,High School,Single,Less than $40K,Blue,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,47.0,36.94777056998539,0.9890178524242605,9.747563109222693
0,33,M,3,Unknown,Divorced,Unknown,Blue,6,1,3,25045.0,0,25045.0,1.018,3444,52,0.926,0.0,30.75,66.22949558662334,0.13751247204981146,8.665222462922845
0,52,F,3,Graduate,Unknown,$40K - $60K,Blue,5,2,0,10859.0,1710,9149.0,0.974,3987,64,0.829,0.157,48.25,62.29590162653708,0.3671608465640624,12.79744051189762
0,45,M,3,High School,Married,$40K - $60K,Silver,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09,42.25,50.83256314298268,0.1981923323374095,21.992669110296568
0,37,M,2,High School,Single,$40K - $60K,Blue,6,3,4,4297.0,0,4297.0,0.797,4310,76,0.767,0.0,34.5,56.70978013447191,1.0030251331102784,12.664555907348774
0,42,M,3,Uneducated,Single,$60K - $80K,Blue,4,2,3,8302.0,1294,7008.0,0.558,3221,66,0.61,0.156,39.5,48.80229087438069,0.3879787535559198,16.49587603099225
0,43,F,2,Uneducated,Unknown,Less than $40K,Blue,5,3,3,2734.0,2517,217.0,0.7,4457,86,0.955,0.921,39.75,51.82497877931652,1.6302115471062373,17.196560687862426
0,40,M,3,Graduate,Divorced,$80K - $120K,Blue,4,2,3,27374.0,1509,25865.0,0.803,4231,60,0.714,0.055,37.416666666666664,70.51549140847654,0.1545627181061329,14.996250937265682
0,43,F,2,Uneducated,Married,Unknown,Blue,6,3,1,2960.0,1853,1107.0,0.949,3921,63,0.853,0.626,39.833333333333336,62.23710734750242,1.3246617146413124,10.498250291618064
0,54,M,3,Doctorate,Single,$60K - $80K,Blue,4,2,3,9110.0,0,9110.0,0.662,2999,75,0.786,0.0,50.583333333333336,39.98613351821975,0.3291986466302254,18.745313671582103
0,42,F,4,Uneducated,Married,Less than $40K,Blue,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0,39.083333333333336,67.50609146350051,3.1143579503846976,17.745563609097726
0,39,F,2,Graduate,Married,$40K - $60K,Blue,4,2,4,1947.0,1160,787.0,1.227,4496,71,1.29,0.596,36.0,63.323051788002985,2.3091924452016204,17.745563609097726
0,45,F,3,Unknown,Unknown,$40K - $60K,Blue,6,1,2,2667.0,1551,1116.0,0.672,4883,85,0.735,0.582,42.0,57.4463829837296,1.8308954514827702,14.164305949008497
0,54,F,3,College,Single,Less than $40K,Blue,5,1,4,3062.0,2039,1023.0,1.057,4037,71,0.821,0.666,50.25,56.85835410768862,1.318418903194349,14.197160567886423
0,47,F,3,Post-Graduate,Single,$40K - $60K,Blue,6,5,0,3114.0,1059,2055.0,0.78,4342,62,0.771,0.34,44.0,70.031128530185,1.3943476575633726,10.331611398100316
0,54,M,1,Uneducated,Single,$60K - $80K,Blue,5,2,3,14948.0,2158,12790.0,0.844,3094,56,1.0,0.144,50.0,55.24901341047482,0.2069841980877577,11.197760447910417
1,49,F,0,Doctorate,Unknown,Less than $40K,Blue,5,2,3,1749.0,0,1749.0,1.006,2510,38,0.407,0.0,45.916666666666664,66.05089339754217,1.4351049541995688,7.598480303939212
0,44,M,3,Unknown,Married,$40K - $60K,Blue,4,2,1,2534.0,1706,828.0,0.793,3965,57,1.111,0.673,41.0,69.5601831546815,1.5647191930863482,14.246438390402398
0,46,F,3,College,Single,Less than $40K,Blue,5,2,2,2503.0,2373,130.0,0.697,4647,65,0.806,0.948,43.0,71.49120782757188,1.8565713717253807,12.99740051989602
0,38,F,3,High School,Married,Less than $40K,Blue,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0,35.416666666666664,58.93192211323468,2.8290168128280406,22.24443889027743
0,43,F,2,Graduate,Married,Less than $40K,Blue,3,1,3,4092.0,622,3470.0,0.775,5001,88,0.492,0.152,40.083333333333336,56.82889967159464,1.2221404637975406,29.32355881372876
0,62,M,1,Graduate,Single,$60K - $80K,Blue,4,1,4,13284.0,607,12677.0,0.857,4942,76,0.652,0.046,57.5,65.02546019131327,0.3720264700371522,18.9952511872032
0,59,F,0,Graduate,Single,Less than $40K,Blue,6,3,4,4830.0,1469,3361.0,0.634,3365,63,0.75,0.304,54.583333333333336,53.41185060554594,0.6966872263587522,10.498250291618064
1,45,F,2,Graduate,Married,Less than $40K,Blue,3,2,3,5911.0,916,4995.0,0.471,1656,31,0.722,0.155,42.916666666666664,53.41763168930034,0.28015559462771195,10.329890036654449
0,53,F,1,College,Single,Unknown,Blue,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121,49.333333333333336,44.104138323972975,0.34444239516505676,28.657114295234923
0,43,M,4,Graduate,Single,$60K - $80K,Blue,5,3,2,19188.0,0,19188.0,0.453,4366,69,0.816,0.0,41.0,63.27444529789423,0.22753803275286466,13.79724055188962
0,44,F,3,Uneducated,Single,Unknown,Blue,4,2,3,18056.0,940,17116.0,0.629,4473,72,0.6,0.052,41.416666666666664,62.1241371647616,0.24772927294366012,17.995501124718817
0,50,F,2,Uneducated,Single,Less than $40K,Blue,6,5,2,1438.3,754,684.3,0.74,4457,69,0.683,0.524,46.916666666666664,64.59326676424979,3.098795036643929,11.498083652724546
0,31,F,0,High School,Married,Less than $40K,Blue,5,2,3,3201.0,984,2217.0,0.639,5155,77,0.925,0.307,29.916666666666668,66.94718250412332,1.610433736196896,15.396920615876823
0,50,F,4,High School,Married,$40K - $60K,Blue,6,1,1,1479.0,1004,475.0,0.827,5116,75,0.974,0.679,47.0,68.21242383434887,3.4590916436161976,12.497917013831028
0,38,F,4,Graduate,Married,Less than $40K,Blue,5,1,2,3144.0,2216,928.0,0.741,4717,75,0.562,0.705,35.5,62.89249476673644,1.5003175889575098,14.997000599880023
0,58,M,1,College,Single,$80K - $120K,Blue,5,3,4,1854.0,1480,374.0,0.853,3292,73,0.921,0.798,54.25,45.0952726674977,1.7756193227511743,14.597080583883223
1,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0,45.416666666666664,57.767749544883465,1.149489209444281,12.99566811062979
0,37,M,3,Uneducated,Unknown,$80K - $120K,Blue,4,2,3,9782.0,1793,7989.0,0.886,3672,75,0.923,0.183,34.0,48.95934720870388,0.37538331881176457,18.745313671582103
0,47,F,4,Graduate,Married,Less than $40K,Blue,3,3,2,3144.0,0,3144.0,0.561,3774,80,0.818,0.0,43.75,47.174410319871,1.2003812975886456,26.657780739753417
1,47,M,2,Graduate,Married,$40K - $60K,Blue,6,3,3,4738.0,0,4738.0,0.641,1900,36,0.5,0.0,43.5,52.77631176911753,0.4010130010525536,5.9990001666388935
1,46,F,3,High School,Single,Unknown,Silver,4,2,3,34516.0,154,34362.0,0.602,1987,46,0.586,0.004,43.0,43.1947131584096,0.05756750325740227,11.497125718570356
0,35,F,1,Unknown,Married,Less than $40K,Blue,4,2,3,1438.3,856,582.3,0.792,4432,92,0.736,0.595,32.583333333333336,48.17338941968022,3.081413417636503,22.99425143714071
1,43,M,2,College,Divorced,$120K +,Blue,4,1,2,34516.0,0,34516.0,0.536,1370,38,0.357,0.0,39.916666666666664,36.05168285045131,0.039691736015420795,9.4976255936016
0,32,F,0,Uneducated,Married,Less than $40K,Blue,5,2,4,2156.0,1114,1042.0,0.603,4106,66,0.833,0.517,30.083333333333332,62.21117861850578,1.9044518068405347,13.19736052789442
0,63,F,0,College,Single,Less than $40K,Blue,3,4,2,1938.0,0,1938.0,0.536,3974,56,0.931,0.0,59.333333333333336,70.96301851752648,2.0505665373753676,18.660446517827392
0,61,F,1,Graduate,Single,Less than $40K,Blue,3,3,1,1438.3,0,1438.3,0.925,3560,67,0.861,0.0,56.666666666666664,53.13353532036835,2.47514254665748,22.325891369543488
1,54,F,2,Graduate,Married,Unknown,Blue,2,3,3,3781.0,1692,2089.0,0.791,2310,43,0.72,0.448,50.333333333333336,53.71968093765262,0.6109493226793645,21.489255372313846
0,48,M,3,High School,Married,$60K - $80K,Gold,6,2,0,34516.0,1948,32568.0,0.666,4539,75,0.705,0.056,44.916666666666664,60.51919307742563,0.1315042261124051,12.497917013831028
0,49,M,1,High School,Single,$120K +,Blue,6,2,3,1438.3,1058,380.3,0.56,4109,72,0.8,0.736,45.333333333333336,57.06865182428022,2.8568429000605575,11.998000333277787
1,49,M,3,Graduate,Single,$80K - $120K,Blue,3,2,1,3261.0,0,3261.0,1.012,3081,50,0.667,0.0,46.0,61.61876762464751,0.9448019181840177,16.661112962345886
0,35,F,3,Graduate,Single,Less than $40K,Blue,6,3,1,2211.0,1370,841.0,0.781,4359,79,0.927,0.62,33.083333333333336,55.176516752952494,1.9715052141541318,13.164472587902015
0,39,F,2,Unknown,Single,Unknown,Blue,6,2,2,1493.0,792,701.0,0.688,4131,80,0.702,0.53,36.666666666666664,51.63685453931826,2.7669104039448067,13.331111481419763
0,48,F,3,Post-Graduate,Married,Unknown,Blue,3,1,3,20631.0,2048,18583.0,0.676,4827,77,0.711,0.099,45.0,62.687497564966684,0.23396828879025308,25.658113962012663
0,53,F,3,Doctorate,Married,Less than $40K,Blue,6,2,1,2255.0,1647,608.0,0.848,4270,76,0.767,0.73,50.25,56.183471270114865,1.8935690050691771,12.664555907348774
0,51,M,3,Uneducated,Married,$80K - $120K,Blue,5,1,3,1507.0,961,546.0,0.678,4126,90,0.667,0.638,47.5,45.84393506738814,2.73788803059852,17.996400719856027
0,65,F,0,Uneducated,Unknown,Less than $40K,Silver,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,60.583333333333336,58.26435826074384,0.4357934184199857,16.596680663867225
0,49,F,4,Graduate,Married,Unknown,Blue,5,1,1,8162.0,1704,6458.0,0.819,4334,80,0.739,0.209,45.666666666666664,54.17432282096473,0.5309972395249645,15.996800639872024
0,44,M,4,Unknown,Single,$60K - $80K,Blue,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084,41.0,56.01165417710892,0.24234815221686062,26.991002999000333
1,62,F,0,High School,Unknown,Less than $40K,Blue,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,57.75,60.05388739201689,0.4149711295640826,8.997750562359409
0,43,F,2,Uneducated,Single,Less than $40K,Blue,5,2,4,1736.0,1513,223.0,0.829,3462,67,0.558,0.872,40.0,51.67087058402113,1.9942384825815194,13.39732053589282
0,51,M,3,College,Married,$80K - $120K,Blue,5,2,4,1864.0,1427,437.0,0.725,3833,73,0.587,0.766,48.166666666666664,52.50613005301297,2.0563293689220123,14.597080583883223
0,43,F,2,High School,Single,Less than $40K,Blue,4,3,0,6611.0,1041,5570.0,0.744,4037,74,0.682,0.157,39.916666666666664,54.55331684706963,0.6106488261006162,18.495376155961008
0,34,F,0,Graduate,Married,Unknown,Blue,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,32.916666666666664,61.63542976621566,0.5122134837303596,16.49587603099225
1,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087,46.0,40.62131952623275,0.13660139466437043,14.995001666111296
1,63,M,0,Graduate,Single,Unknown,Blue,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,58.416666666666664,62.28423132782553,0.1410242511577223,8.398320335932812
0,39,F,3,Graduate,Single,Less than $40K,Blue,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621,36.0,56.39929500881239,1.7026408669279747,19.995001249687576
1,37,M,3,Uneducated,Single,$40K - $60K,Blue,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0,34.0,48.71979721401828,1.2352587056257631,14.328557147617461
0,40,F,3,Graduate,Single,Less than $40K,Blue,3,1,1,2628.0,1771,857.0,0.788,4316,72,0.6,0.674,37.25,59.94361189427924,1.642312921494322,23.992002665778074
0,46,F,3,Unknown,Married,$40K - $60K,Blue,6,3,2,1457.0,563,894.0,0.711,3967,69,0.568,0.386,42.75,57.49192040695062,2.722716044807107,11.498083652724546
0,46,M,5,Uneducated,Unknown,$80K - $120K,Blue,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036,43.666666666666664,45.74419421069988,0.12457990136226965,15.66405599066822
